time,meas_qw,meas_qx,meas_qy,meas_qz,true_qw,true_qx,true_qy,true_qz,wx,wy,wz
4.937999999999678,-0.5230398290382829,-0.48542891924747816,-0.6669550591196712,0.21438062112164954,-0.5230398290382829,-0.48542891924747816,-0.6669550591196712,0.21438062112164954,0.07789798086669131,0.5323847700946668,1.7661046541653689
4.939999999999678,-0.5230242386450293,-0.4867619312966935,-0.66635749893952,0.21325138132534469,-0.5230242386450293,-0.4867619312966935,-0.66635749893952,0.21325138132534469,0.07973959485998616,0.5317882243347085,1.766428238091961
4.941999999999678,-0.5230064428293899,-0.4880943302462588,-0.6657568021634637,0.21212276142244205,-0.5230064428293899,-0.4880943302462588,-0.6657568021634637,0.21212276142244205,0.08157439962209406,0.5311848232655454,1.766751941797052
4.9439999999996775,-0.5229864451899368,-0.48942610774365375,-0.6651529690612363,0.21099476523248642,-0.5229864451899368,-0.48942610774365375,-0.6651529690612363,0.21099476523248642,0.0834046022092787,0.5305741284722839,1.767075766391053
4.945999999999677,-0.5229642499128145,-0.4907572545758285,-0.6645460005673056,0.20986739509585758,-0.5229642499128145,-0.4907572545758285,-0.6645460005673056,0.20986739509585758,0.08522832761193766,0.5299566521480193,1.7673997130762082
4.947999999999677,-0.5229398612357623,-0.49208776115782726,-0.6639358981864214,0.20874065236265751,-0.5229398612357623,-0.49208776115782726,-0.6639358981864214,0.20874065236265751,0.08704456676169836,0.5293330857540613,1.7677237828658956
4.949999999999677,-0.5229132842885965,-0.49341761737904877,-0.6633226631526239,0.20761453832187657,-0.5229132842885965,-0.49341761737904877,-0.6633226631526239,0.20761453832187657,0.08885261264712557,0.5287026388914008,1.7680479763196137
4.951999999999677,-0.5228845242570292,-0.49474681334389214,-0.6627062963193578,0.2064890549090749,-0.5228845242570292,-0.49474681334389214,-0.6627062963193578,0.2064890549090749,0.09065304608755753,0.5280648266337233,1.76837229494357
4.953999999999676,-0.5228535856239491,-0.4960753400496381,-0.6620867980448535,0.20536420537554348,-0.5228535856239491,-0.4960753400496381,-0.6620867980448535,0.20536420537554348,0.09244764217760704,0.5274194126864772,1.768696740690541
4.955999999999676,-0.5228204729302379,-0.4974031883712635,-0.6614641688494849,0.20423999268351742,-0.5228204729302379,-0.4974031883712635,-0.6614641688494849,0.20423999268351742,0.0942360689334713,0.5267665788441982,1.7690213154730425
4.957999999999676,-0.5227851908305304,-0.49873034882404194,-0.6608384097274567,0.20311641893018142,-0.5227851908305304,-0.49873034882404194,-0.6608384097274567,0.20311641893018142,0.09601739875142068,0.5261068726661392,1.7693460211035945
4.959999999999676,-0.5227477446645561,-0.5000568111257472,-0.6602095221184926,0.2019934850408299,-0.5227477446645561,-0.5000568111257472,-0.6602095221184926,0.2019934850408299,0.09778999601688593,0.5254405182925344,1.7696708590526085
4.961999999999676,-0.5227081398919313,-0.5013825648273943,-0.6595775076177818,0.20087119161924516,-0.5227081398919313,-0.5013825648273943,-0.6595775076177818,0.20087119161924516,0.0995534585897993,0.5247676721709859,1.7699958309202641
4.963999999999675,-0.5226663822304634,-0.5027075990492788,-0.6589423682251926,0.19974953842750903,-0.5226663822304634,-0.5027075990492788,-0.6589423682251926,0.19974953842750903,0.10130678456675313,0.5240887396488068,1.7703209382744096
4.965999999999675,-0.5226224773732767,-0.5040319033381202,-0.6583041053240205,0.19862852633776262,-0.5226224773732767,-0.5040319033381202,-0.6583041053240205,0.19862852633776262,0.10305105437685225,0.5234029739974311,1.7706461825737232
4.967999999999675,-0.5225764303733957,-0.5053554678120057,-0.6576627202364478,0.19750815674777497,-0.5225764303733957,-0.5053554678120057,-0.6576627202364478,0.19750815674777497,0.10478723522712685,0.5227106414790939,1.7709715658613958
4.969999999999675,-0.5225282457087481,-0.506678283071832,-0.6570182142795818,0.19638843144337034,-0.5225282457087481,-0.506678283071832,-0.6570182142795818,0.19638843144337034,0.1065161149469831,0.5220120417099189,1.7712970897972338
4.9719999999996745,-0.5224779274776723,-0.5080003400194091,-0.656370588805871,0.19526935240696291,-0.5224779274776723,-0.5080003400194091,-0.656370588805871,0.19526935240696291,0.10823815501389633,0.5213074240043516,1.771622755647833
4.973999999999674,-0.5224254793076527,-0.5093216298686555,-0.6557198452988299,0.19415092170624262,-0.5224254793076527,-0.5093216298686555,-0.6557198452988299,0.19415092170624262,0.1099537785945443,0.5205972038105429,1.7719485643913169
4.975999999999674,-0.5223709051011359,-0.5106421433797634,-0.6550659856555945,0.193033140536554,-0.5223709051011359,-0.5106421433797634,-0.6550659856555945,0.193033140536554,0.11166194823540154,0.5198817918801452,1.7722745165456648
4.977999999999674,-0.522314208007302,-0.5119618717721612,-0.6544090120220657,0.19191601014389942,-0.522314208007302,-0.5119618717721612,-0.6544090120220657,0.19191601014389942,0.11336326700488025,0.51916189677273,1.7726006124873617
4.979999999999674,-0.5222553902666266,-0.5132808073143632,-0.6537489260337944,0.19079953325369722,-0.5222553902666266,-0.5132808073143632,-0.6537489260337944,0.19079953325369722,0.11505980999107762,0.5184373107446504,1.7729268518574015
4.981999999999673,-0.522194453420165,-0.5145989431219204,-0.6530857288723674,0.1896837138456156,-0.522194453420165,-0.5145989431219204,-0.6530857288723674,0.1896837138456156,0.11675328018927017,0.5177077846273869,1.7732532341060043
4.983999999999673,-0.5221313990602012,-0.5159162725296089,-0.6524194213238633,0.18856855658891206,-0.5221313990602012,-0.5159162725296089,-0.6524194213238633,0.18856855658891206,0.11844428522979777,0.5169727719242866,1.773579758581866
4.985999999999673,-0.5220662282318362,-0.517232789368111,-0.6517500040914145,0.18745406666463144,-0.5220662282318362,-0.517232789368111,-0.6517500040914145,0.18745406666463144,0.12013370805917334,0.5162324203760742,1.7739064250321588
4.987999999999673,-0.5219989420415813,-0.5185484873417529,-0.6510774780257196,0.18634024898211832,-0.5219989420415813,-0.5185484873417529,-0.6510774780257196,0.18634024898211832,0.12182123889056495,0.5154868852596665,1.774233232857755
4.9899999999996725,-0.5219295416626982,-0.519863359952576,-0.650401844240446,0.185227107970756,-0.5219295416626982,-0.519863359952576,-0.650401844240446,0.185227107970756,0.12350636925320613,0.5147364740524667,1.7745601813654153
4.991999999999672,-0.521858027953727,-0.5211774009774893,-0.6497231038241053,0.184114648324806,-0.521858027953727,-0.5211774009774893,-0.6497231038241053,0.184114648324806,0.12518957746835796,0.5139812957817254,1.7748872696872384
4.993999999999672,-0.5217844015326346,-0.5224906044171561,-0.6490412578271652,0.18300287498057569,-0.5217844015326346,-0.5224906044171561,-0.6490412578271652,0.18300287498057569,0.12687126463754644,0.513221404466228,1.7752144967405727
4.995999999999672,-0.521708662840035,-0.52380296467464,-0.648356306893883,0.1818917937309027,-0.521708662840035,-0.52380296467464,-0.648356306893883,0.1818917937309027,0.12855235852111935,0.5124563304353237,1.775541861305071
4.997999999999672,-0.5216308117806644,-0.525114476985811,-0.6476682510199768,0.18078141188099855,-0.5216308117806644,-0.525114476985811,-0.6476682510199768,0.18078141188099855,0.13023466601165745,0.5116854398124291,1.7758693623967958
4.999999999999671,-0.5215508478540373,-0.5264251372651352,-0.6469770896357231,0.17967173802411893,-0.5215508478540373,-0.5264251372651352,-0.6469770896357231,0.17967173802411893,0.13191968126307063,0.5109081376869136,1.77619699918818
5.001999999999671,-0.5214687707406314,-0.5277349416743994,-0.6462828215653168,0.17856278175405432,-0.5214687707406314,-0.5277349416743994,-0.6462828215653168,0.17856278175405432,0.13360818306163602,0.510123494543201,1.7765247710267493
5.003999999999671,-0.5213845812824617,-0.5290438852684519,-0.6455854459815923,0.17745455135814822,-0.5213845812824617,-0.5290438852684519,-0.6455854459815923,0.17745455135814822,0.13529806015923584,0.5093314164272844,1.7768526778686338
5.005999999999671,-0.521298281222953,-0.5303519623147811,-0.6448849622231576,0.17634705430285075,-0.521298281222953,-0.5303519623147811,-0.6448849622231576,0.17634705430285075,0.1369878510286015,0.5085316929729133,1.7771807202233951
5.0079999999996705,-0.5212098718942788,-0.5316591676130632,-0.6441813693152221,0.1752402989043895,-0.5212098718942788,-0.5316591676130632,-0.6441813693152221,0.1752402989043895,0.1386786389945494,0.5077240648957461,1.777508899146279
5.00999999999967,-0.5211193552168367,-0.5329654958760933,-0.6434746657185427,0.17413429415927223,-0.5211193552168367,-0.5329654958760933,-0.6434746657185427,0.17413429415927223,0.14037058676735104,0.5069074739779805,1.7778372156321673
5.01199999999967,-0.5210267331215905,-0.5342709423909486,-0.6427648489911735,0.17302905071312302,-0.5210267331215905,-0.5342709423909486,-0.6427648489911735,0.17302905071312302,0.14206518617522534,0.5060806552544148,1.7781656716191698
5.01399999999967,-0.5209320078128464,-0.5355755019949522,-0.6420519171090819,0.1719245783344664,-0.5209320078128464,-0.5355755019949522,-0.6420519171090819,0.1719245783344664,0.14376139610535366,0.5052440273624892,1.7784942697647068
5.01599999999967,-0.5208351815993084,-0.5368791693324312,-0.6413358682636399,0.1708208863806104,-0.5208351815993084,-0.5368791693324312,-0.6413358682636399,0.1708208863806104,0.14545873589438707,0.5043978119690332,1.7788230125413622
5.017999999999669,-0.5207362565693443,-0.5381819388635888,-0.6406167012491116,0.16971798330136098,-0.5207362565693443,-0.5381819388635888,-0.6406167012491116,0.16971798330136098,0.14715652057642614,0.5035429112241798,1.7791519022696403
5.019999999999669,-0.5206352351844894,-0.5394838043959637,-0.6398944154770555,0.1686158762398327,-0.5206352351844894,-0.5394838043959637,-0.6398944154770555,0.1686158762398327,0.1488532484516787,0.5026799934204569,1.779480940539523
5.021999999999669,-0.520532120128522,-0.5407847593065871,-0.6391690108066043,0.16751457142806958,-0.520532120128522,-0.5407847593065871,-0.6391690108066043,0.16751457142806958,0.15054790026140685,0.5018095670019815,1.779810128680982
5.023999999999669,-0.5204269139611931,-0.5420847966756581,-0.6384404877569271,0.16641407401610134,-0.5204269139611931,-0.5420847966756581,-0.6384404877569271,0.16641407401610134,0.152239571444855,0.500932592512861,1.780139467791078
5.0259999999996685,-0.5203196191215993,-0.5433839094011664,-0.6377088473163892,0.1653143884102687,-0.5203196191215993,-0.5433839094011664,-0.6377088473163892,0.1653143884102687,0.15392766813705983,0.5000497694416178,1.7804689583003994
5.027999999999668,-0.5202102384492056,-0.5446820900243304,-0.6369740905793362,0.16421551860276679,-0.5202102384492056,-0.5446820900243304,-0.6369740905793362,0.16421551860276679,0.1556114964344757,0.49916107119813197,1.7807986001504028
5.029999999999668,-0.5200987749715367,-0.5459793310665746,-0.6362362184691435,0.16311746880480643,-0.5200987749715367,-0.5459793310665746,-0.6362362184691435,0.16311746880480643,0.1572911019837538,0.4982661764647167,1.781128393522975
5.031999999999668,-0.5199852327441303,-0.5472756242386908,-0.6354952319765365,0.16202024249232638,-0.5199852327441303,-0.5472756242386908,-0.6354952319765365,0.16202024249232638,0.15896501272932562,0.49736474517986595,1.781458338888524
5.033999999999668,-0.5198696167112137,-0.5485709603977629,-0.6347511324054692,0.16092384204581514,-0.5198696167112137,-0.5485709603977629,-0.6347511324054692,0.16092384204581514,0.1606315398752638,0.4964568516121098,1.781788437469212
5.035999999999667,-0.5197519317023348,-0.5498653304724961,-0.6340039211236612,0.15982826982698192,-0.5197519317023348,-0.5498653304724961,-0.6340039211236612,0.15982826982698192,0.1622907499902213,0.4955426444620902,1.7821186909532436
5.037999999999667,-0.5196321826455637,-0.551158725356613,-0.6332535994718947,0.15873352821055223,-0.5196321826455637,-0.551158725356613,-0.6332535994718947,0.15873352821055223,0.16394257236090115,0.4946220551681406,1.7824491009057009
5.039999999999667,-0.5195103742319036,-0.5524511363042321,-0.6325001685415087,0.15763962019921696,-0.5195103742319036,-0.5524511363042321,-0.6325001685415087,0.15763962019921696,0.16558775096881273,0.49369483619528715,1.7827796690269726
5.041999999999667,-0.519386510982636,-0.553742554259259,-0.6317436301644854,0.15654654757711392,-0.519386510982636,-0.553742554259259,-0.6317436301644854,0.15654654757711392,0.1672253187835705,0.49276212212205,1.783110397022499
5.0439999999996665,-0.5192605974390921,-0.5550329699221032,-0.6309839865724964,0.1554543114092576,-0.5192605974390921,-0.5550329699221032,-0.6309839865724964,0.1554543114092576,0.16885461321771716,0.49182448953904057,1.783441285873383
5.045999999999666,-0.5191326385018669,-0.5563223734956741,-0.6302212403897918,0.15436291184018877,-0.5191326385018669,-0.5563223734956741,-0.6302212403897918,0.15436291184018877,0.17047452856274337,0.490882373062906,1.7837723362655515
5.047999999999666,-0.5190026392018194,-0.5576107551809709,-0.6294553941199973,0.1532723491739206,-0.5190026392018194,-0.5576107551809709,-0.6294553941199973,0.1532723491739206,0.1720851058355355,0.48993556677995004,1.7841035489019201
5.049999999999666,-0.5188706041594578,-0.5588981048280877,-0.6286864513603894,0.15218262198638782,-0.5188706041594578,-0.5588981048280877,-0.6286864513603894,0.15218262198638782,0.17368513091412124,0.48898583404947116,1.7844349246808369
5.051999999999666,-0.5187365372239898,-0.5601844132881598,-0.6279144150728619,0.15109373051708647,-0.5187365372239898,-0.5601844132881598,-0.6279144150728619,0.15109373051708647,0.1752766976285276,0.48803258462236293,1.7847664633708598
5.053999999999665,-0.5186004421887177,-0.561469671752271,-0.627139287772475,0.15000567588026956,-0.5186004421887177,-0.561469671752271,-0.627139287772475,0.15000567588026956,0.17686062903823813,0.48707520761062556,1.7850981646773747
5.055999999999665,-0.5184623231645974,-0.5627538711531455,-0.6263610720331154,0.1489184589043418,-0.5184623231645974,-0.5627538711531455,-0.6263610720331154,0.1489184589043418,0.1784364210899091,0.4861136775492522,1.7854300286386806
5.057999999999665,-0.5183221843018337,-0.5640370024045672,-0.6255797704427845,0.1478320803878486,-0.5183221843018337,-0.5640370024045672,-0.6255797704427845,0.1478320803878486,0.1800040173074099,0.4851480144299607,1.7857620555303226
5.059999999999665,-0.5181800290928997,-0.5653190571233601,-0.624795385290667,0.14674654211232308,-0.5181800290928997,-0.5653190571233601,-0.624795385290667,0.14674654211232308,0.18156480844286227,0.4841780477755216,1.7860942456921034
5.0619999999996645,-0.5180358599423188,-0.5666000278843508,-0.6240079186745019,0.14566184691535156,-0.5180358599423188,-0.5666000278843508,-0.6240079186745019,0.14566184691535156,0.1831205894552586,0.48320392016441793,1.7864265992005701
5.063999999999664,-0.5178896789975372,-0.567879907554582,-0.6232173725589082,0.14457799806470661,-0.5178896789975372,-0.567879907554582,-0.6232173725589082,0.14457799806470661,0.18467194126873976,0.4822255338958056,1.7867591154166402
5.065999999999664,-0.517741487987469,-0.5691586893904199,-0.622423748813002,0.14349499929081183,-0.517741487987469,-0.5691586893904199,-0.622423748813002,0.14349499929081183,0.18621960100217372,0.481242903821703,1.7870917936126178
5.067999999999664,-0.5175912880349562,-0.5704363668674414,-0.6216270497040539,0.14241285399015985,-0.5175912880349562,-0.5704363668674414,-0.6216270497040539,0.14241285399015985,0.18776375782292087,0.4802568420888389,1.7874246327908996
5.069999999999664,-0.5174390799540428,-0.5717129333454907,-0.6208272780710092,0.14133156471485753,-0.5174390799540428,-0.5717129333454907,-0.6208272780710092,0.14133156471485753,0.18930392025542842,0.4792683082879684,1.7877576311376173
5.0719999999996634,-0.5172848638582502,-0.5729883827857856,-0.6200244366459802,0.1402511346746125,-0.5172848638582502,-0.5729883827857856,-0.6200244366459802,0.1402511346746125,0.19084122532387426,0.4782773993651785,1.7880907861654975
5.073999999999663,-0.5171286397298187,-0.5742627095301343,-0.6192185277230182,0.1391715679973223,-0.5171286397298187,-0.5742627095301343,-0.6192185277230182,0.1391715679973223,0.19237657818646003,0.47728350158928345,1.7884240949188832
5.075999999999663,-0.5169704070199697,-0.5755359084951769,-0.6184095533255364,0.13809286967091605,-0.5169704070199697,-0.5755359084951769,-0.6184095533255364,0.13809286967091605,0.1939111513795208,0.4762863908937768,1.7887575546858654
5.077999999999663,-0.5168101651187027,-0.5768079745332816,-0.6175975156627582,0.1370150444001726,-0.5168101651187027,-0.5768079745332816,-0.6175975156627582,0.1370150444001726,0.19544474545782797,0.47528635202713226,1.7890911625122494
5.079999999999663,-0.5166479137144354,-0.5780789022204208,-0.6167824170392355,0.13593809654910108,-0.5166479137144354,-0.5780789022204208,-0.6167824170392355,0.13593809654910108,0.19697682225732838,0.47428340607564407,1.7894249152472206
